timestamp,memoryUsedPct_max,memoryUsedPct_mean,memoryUsedPct_median,memoryUsedPct_min,usedOnHeapStorageMemoryPct_max,usedOnHeapStorageMemoryPct_mean,usedOnHeapStorageMemoryPct_median,usedOnHeapStorageMemoryPct_min,usedOffHeapStorageMemoryPct_max,usedOffHeapStorageMemoryPct_mean,usedOffHeapStorageMemoryPct_median,usedOffHeapStorageMemoryPct_min,totalOnHeapStorageMemory_max,totalOnHeapStorageMemory_mean,totalOnHeapStorageMemory_median,totalOnHeapStorageMemory_min,totalOffHeapStorageMemory_max,totalOffHeapStorageMemory_mean,totalOffHeapStorageMemory_median,totalOffHeapStorageMemory_min,numActive,memoryUsed_sum,maxMemory_sum,memoryUsed_sum_pct,memoryUsedPct_driver,local_memory_pct,process_memory_usage,user_memory_usage,ProcessTreePythonVMemory_max,ProcessTreePythonVMemory_mean,ProcessTreePythonVMemory_median,ProcessTreePythonVMemory_min,ProcessTreePythonRSSMemory_max,ProcessTreePythonRSSMemory_mean,ProcessTreePythonRSSMemory_median,ProcessTreePythonRSSMemory_min,JVMHeapMemory_max,JVMHeapMemory_mean,JVMHeapMemory_median,JVMHeapMemory_min,JVMOffHeapMemory_max,JVMOffHeapMemory_mean,JVMOffHeapMemory_median,JVMOffHeapMemory_min,OffHeapExecutionMemory_max,OffHeapExecutionMemory_mean,OffHeapExecutionMemory_median,OffHeapExecutionMemory_min,OnHeapExecutionMemory_max,OnHeapExecutionMemory_mean,OnHeapExecutionMemory_median,OnHeapExecutionMemory_min
2024-06-08 00:00:01.943630,0.0019760819209936518,0.0019760819209936518,0.0019760819209936518,0.0019760819209936518,0.0019760819209936518,0.0019760819209936518,0.0019760819209936518,0.0019760819209936518,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,1.0,7590.0,384093388.0,0.0019760819209936518,0.0019760819209936518,83.9,191053824.0,9155858432.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-08 00:00:10.335768,0.41610349199762847,0.41610349199762847,0.41610349199762847,0.41610349199762847,0.41610349199762847,0.41610349199762847,0.41610349199762847,0.41610349199762847,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,1.0,1598226.0,384093388.0,0.41610349199762847,0.41610349199762847,86.6,111099904.0,8693858304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443162408.0,443162408.0,443162408.0,443162408.0,153214880.0,153214880.0,153214880.0,153214880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-08 00:00:18.435523,2.495811253069527,2.495811253069527,2.495811253069527,2.495811253069527,2.495811253069527,2.495811253069527,2.495811253069527,2.495811253069527,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,1.0,9586246.0,384093388.0,2.495811253069527,2.495811253069527,86.7,114442240.0,8523886592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443162408.0,443162408.0,443162408.0,443162408.0,164567768.0,164567768.0,164567768.0,164567768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-08 00:00:25.323713,2.494223878699,2.494223878699,2.494223878699,2.494223878699,2.494223878699,2.494223878699,2.494223878699,2.494223878699,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,1.0,9580149.0,384093388.0,2.494223878699,2.494223878699,86.4,275218432.0,8416681984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595137856.0,595137856.0,595137856.0,595137856.0,172858728.0,172858728.0,172858728.0,172858728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-08 00:00:31.711886,2.494223878699,2.494223878699,2.494223878699,2.494223878699,2.494223878699,2.494223878699,2.494223878699,2.494223878699,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,1.0,9580149.0,384093388.0,2.494223878699,2.494223878699,85.3,322355200.0,8933273600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595137856.0,595137856.0,595137856.0,595137856.0,172858728.0,172858728.0,172858728.0,172858728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-08 00:00:38.033276,2.494223878699,2.494223878699,2.494223878699,2.494223878699,2.494223878699,2.494223878699,2.494223878699,2.494223878699,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,1.0,9580149.0,384093388.0,2.494223878699,2.494223878699,84.6,310067200.0,9172459520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595137856.0,595137856.0,595137856.0,595137856.0,172858728.0,172858728.0,172858728.0,172858728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-08 00:00:44.387714,2.494223878699,2.494223878699,2.494223878699,2.494223878699,2.494223878699,2.494223878699,2.494223878699,2.494223878699,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,1.0,9580149.0,384093388.0,2.494223878699,2.494223878699,84.2,279166976.0,9256394752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595137856.0,595137856.0,595137856.0,595137856.0,172858728.0,172858728.0,172858728.0,172858728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-08 00:00:51.221544,2.494223878699,2.494223878699,2.494223878699,2.494223878699,2.494223878699,2.494223878699,2.494223878699,2.494223878699,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,1.0,9580149.0,384093388.0,2.494223878699,2.494223878699,83.0,290734080.0,9834659840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595137856.0,595137856.0,595137856.0,595137856.0,172858728.0,172858728.0,172858728.0,172858728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-08 00:00:57.656967,2.494223878699,2.494223878699,2.494223878699,2.494223878699,2.494223878699,2.494223878699,2.494223878699,2.494223878699,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,1.0,9580149.0,384093388.0,2.494223878699,2.494223878699,83.5,316424192.0,9414307840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595137856.0,595137856.0,595137856.0,595137856.0,172858728.0,172858728.0,172858728.0,172858728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-08 00:01:04.033735,2.494223878699,2.494223878699,2.494223878699,2.494223878699,2.494223878699,2.494223878699,2.494223878699,2.494223878699,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,1.0,9580149.0,384093388.0,2.494223878699,2.494223878699,83.7,279150592.0,8991506432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595137856.0,595137856.0,595137856.0,595137856.0,172858728.0,172858728.0,172858728.0,172858728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
