timestamp,memoryUsedPct_max,memoryUsedPct_mean,memoryUsedPct_median,memoryUsedPct_min,usedOnHeapStorageMemoryPct_max,usedOnHeapStorageMemoryPct_mean,usedOnHeapStorageMemoryPct_median,usedOnHeapStorageMemoryPct_min,usedOffHeapStorageMemoryPct_max,usedOffHeapStorageMemoryPct_mean,usedOffHeapStorageMemoryPct_median,usedOffHeapStorageMemoryPct_min,totalOnHeapStorageMemory_max,totalOnHeapStorageMemory_mean,totalOnHeapStorageMemory_median,totalOnHeapStorageMemory_min,totalOffHeapStorageMemory_max,totalOffHeapStorageMemory_mean,totalOffHeapStorageMemory_median,totalOffHeapStorageMemory_min,numActive,memoryUsed_sum,maxMemory_sum,memoryUsed_sum_pct,memoryUsedPct_driver,local_memory_pct,process_memory_usage,user_memory_usage,ProcessTreePythonVMemory_max,ProcessTreePythonVMemory_mean,ProcessTreePythonVMemory_median,ProcessTreePythonVMemory_min,ProcessTreePythonRSSMemory_max,ProcessTreePythonRSSMemory_mean,ProcessTreePythonRSSMemory_median,ProcessTreePythonRSSMemory_min,JVMHeapMemory_max,JVMHeapMemory_mean,JVMHeapMemory_median,JVMHeapMemory_min,JVMOffHeapMemory_max,JVMOffHeapMemory_mean,JVMOffHeapMemory_median,JVMOffHeapMemory_min,OffHeapExecutionMemory_max,OffHeapExecutionMemory_mean,OffHeapExecutionMemory_median,OffHeapExecutionMemory_min,OnHeapExecutionMemory_max,OnHeapExecutionMemory_mean,OnHeapExecutionMemory_median,OnHeapExecutionMemory_min
2024-06-09 19:42:36.449771,0.0019753008609458282,0.0019753008609458282,0.0019753008609458282,0.0019753008609458282,0.0019753008609458282,0.0019753008609458282,0.0019753008609458282,0.0019753008609458282,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,1.0,7587.0,384093388.0,0.0019753008609458282,0.0019753008609458282,86.1,185368576.0,7258755072.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-09 19:42:44.244204,0.24287192363748786,0.24287192363748786,0.24287192363748786,0.24287192363748786,0.24287192363748786,0.24287192363748786,0.24287192363748786,0.24287192363748786,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,1.0,932855.0,384093388.0,0.24287192363748786,0.24287192363748786,86.2,233799680.0,7497879552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305023696.0,305023696.0,305023696.0,305023696.0,164342616.0,164342616.0,164342616.0,164342616.0,0.0,0.0,0.0,0.0,23592960.0,23592960.0,23592960.0,23592960.0
2024-06-09 19:42:51.452215,0.24287192363748786,0.24287192363748786,0.24287192363748786,0.24287192363748786,0.24287192363748786,0.24287192363748786,0.24287192363748786,0.24287192363748786,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,1.0,932855.0,384093388.0,0.24287192363748786,0.24287192363748786,85.9,274530304.0,7473876992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305023696.0,305023696.0,305023696.0,305023696.0,167241368.0,167241368.0,167241368.0,167241368.0,0.0,0.0,0.0,0.0,23592960.0,23592960.0,23592960.0,23592960.0
2024-06-09 19:42:57.742583,0.24287192363748786,0.24287192363748786,0.24287192363748786,0.24287192363748786,0.24287192363748786,0.24287192363748786,0.24287192363748786,0.24287192363748786,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,1.0,932855.0,384093388.0,0.24287192363748786,0.24287192363748786,86.3,190365696.0,7428231168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305023696.0,305023696.0,305023696.0,305023696.0,167380128.0,167380128.0,167380128.0,167380128.0,0.0,0.0,0.0,0.0,23592960.0,23592960.0,23592960.0,23592960.0
2024-06-09 19:43:03.896303,0.24287192363748786,0.24287192363748786,0.24287192363748786,0.24287192363748786,0.24287192363748786,0.24287192363748786,0.24287192363748786,0.24287192363748786,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,1.0,932855.0,384093388.0,0.24287192363748786,0.24287192363748786,86.0,229834752.0,7506784256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305023696.0,305023696.0,305023696.0,305023696.0,167613960.0,167613960.0,167613960.0,167613960.0,0.0,0.0,0.0,0.0,23592960.0,23592960.0,23592960.0,23592960.0
2024-06-09 19:43:10.359503,0.45770431226480784,0.45770431226480784,0.45770431226480784,0.45770431226480784,0.45770431226480784,0.45770431226480784,0.45770431226480784,0.45770431226480784,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,1.0,1758012.0,384093388.0,0.45770431226480784,0.45770431226480784,85.7,106921984.0,7792144384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305023696.0,305023696.0,305023696.0,305023696.0,167613960.0,167613960.0,167613960.0,167613960.0,0.0,0.0,0.0,0.0,23592960.0,23592960.0,23592960.0,23592960.0
2024-06-09 19:43:16.972020,0.45770431226480784,0.45770431226480784,0.45770431226480784,0.45770431226480784,0.45770431226480784,0.45770431226480784,0.45770431226480784,0.45770431226480784,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,1.0,1758012.0,384093388.0,0.45770431226480784,0.45770431226480784,85.3,293175296.0,7797379072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337233592.0,337233592.0,337233592.0,337233592.0,172636576.0,172636576.0,172636576.0,172636576.0,0.0,0.0,0.0,0.0,23592960.0,23592960.0,23592960.0,23592960.0
2024-06-09 19:43:23.422677,0.45770431226480784,0.45770431226480784,0.45770431226480784,0.45770431226480784,0.45770431226480784,0.45770431226480784,0.45770431226480784,0.45770431226480784,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,1.0,1758012.0,384093388.0,0.45770431226480784,0.45770431226480784,86.1,117440512.0,7403311104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343852560.0,343852560.0,343852560.0,343852560.0,172636576.0,172636576.0,172636576.0,172636576.0,0.0,0.0,0.0,0.0,23592960.0,23592960.0,23592960.0,23592960.0
2024-06-09 19:43:29.862122,0.45770431226480784,0.45770431226480784,0.45770431226480784,0.45770431226480784,0.45770431226480784,0.45770431226480784,0.45770431226480784,0.45770431226480784,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,1.0,1758012.0,384093388.0,0.45770431226480784,0.45770431226480784,86.0,286703616.0,7421292544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343852560.0,343852560.0,343852560.0,343852560.0,172636576.0,172636576.0,172636576.0,172636576.0,0.0,0.0,0.0,0.0,23592960.0,23592960.0,23592960.0,23592960.0
2024-06-09 19:43:36.137753,0.45770431226480784,0.45770431226480784,0.45770431226480784,0.45770431226480784,0.45770431226480784,0.45770431226480784,0.45770431226480784,0.45770431226480784,,,,,384093388.0,384093388.0,384093388.0,384093388.0,0.0,0.0,0.0,0.0,1.0,1758012.0,384093388.0,0.45770431226480784,0.45770431226480784,81.3,96468992.0,7049981952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348846352.0,348846352.0,348846352.0,348846352.0,172828528.0,172828528.0,172828528.0,172828528.0,0.0,0.0,0.0,0.0,23592960.0,23592960.0,23592960.0,23592960.0
