taskId,index,attempt,partitionId,launchTime,duration,executorId,host,status,taskLocality,speculative,accumulatorUpdates,taskMetrics_executorDeserializeTime,taskMetrics_executorDeserializeCpuTime,taskMetrics_executorRunTime,taskMetrics_executorCpuTime,taskMetrics_resultSize,taskMetrics_jvmGcTime,taskMetrics_resultSerializationTime,taskMetrics_memoryBytesSpilled,taskMetrics_diskBytesSpilled,taskMetrics_peakExecutionMemory,taskMetrics_inputMetrics_bytesRead,taskMetrics_inputMetrics_recordsRead,taskMetrics_outputMetrics_bytesWritten,taskMetrics_outputMetrics_recordsWritten,taskMetrics_shuffleReadMetrics_remoteBlocksFetched,taskMetrics_shuffleReadMetrics_localBlocksFetched,taskMetrics_shuffleReadMetrics_fetchWaitTime,taskMetrics_shuffleReadMetrics_remoteBytesRead,taskMetrics_shuffleReadMetrics_remoteBytesReadToDisk,taskMetrics_shuffleReadMetrics_localBytesRead,taskMetrics_shuffleReadMetrics_recordsRead,taskMetrics_shuffleReadMetrics_remoteReqsDuration,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_corruptMergedBlockChunks,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_mergedFetchFallbackCount,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_remoteMergedBlocksFetched,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_localMergedBlocksFetched,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_remoteMergedChunksFetched,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_localMergedChunksFetched,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_remoteMergedBytesRead,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_localMergedBytesRead,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_remoteMergedReqsDuration,taskMetrics_shuffleWriteMetrics_bytesWritten,taskMetrics_shuffleWriteMetrics_writeTime,taskMetrics_shuffleWriteMetrics_recordsWritten,schedulerDelay,gettingResultTime,stage_uid
1119,1078,0,1078,2024-06-07T17:14:32.826GMT,20,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],0,601000,14,1891000,4791,4,0,0,0,0,0,0,0,0,0,10,0,0,0,5903,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8.0
132,91,0,91,2024-06-07T17:14:29.941GMT,42,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],1,1254000,11,2854000,4791,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5994,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,8.0
1622,1581,0,1581,2024-06-07T17:14:33.337GMT,10,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],0,617000,8,3547000,4748,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5597,999,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8.0
774,733,0,733,2024-06-07T17:14:31.831GMT,27,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],0,888000,5,1529000,4834,4,12,0,0,0,0,0,0,0,0,10,0,0,0,5935,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8.0
1394,1353,0,1353,2024-06-07T17:14:33.136GMT,5,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],0,694000,1,1401000,4748,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5613,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8.0
396,355,0,355,2024-06-07T17:14:30.897GMT,33,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],1,967000,15,3070000,4791,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5597,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,8.0
1526,1485,0,1485,2024-06-07T17:14:33.259GMT,3,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],0,667000,1,1175000,4748,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5895,999,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8.0
89,48,0,48,2024-06-07T17:14:29.756GMT,31,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],3,2076000,24,4417000,4791,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5928,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8.0
1351,1310,0,1310,2024-06-07T17:14:33.074GMT,8,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],0,643000,5,1690000,4748,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5954,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8.0
133,92,0,92,2024-06-07T17:14:29.946GMT,39,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],1,1038000,13,3441000,4791,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5997,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,8.0
