taskId,index,attempt,partitionId,launchTime,duration,executorId,host,status,taskLocality,speculative,accumulatorUpdates,taskMetrics_executorDeserializeTime,taskMetrics_executorDeserializeCpuTime,taskMetrics_executorRunTime,taskMetrics_executorCpuTime,taskMetrics_resultSize,taskMetrics_jvmGcTime,taskMetrics_resultSerializationTime,taskMetrics_memoryBytesSpilled,taskMetrics_diskBytesSpilled,taskMetrics_peakExecutionMemory,taskMetrics_inputMetrics_bytesRead,taskMetrics_inputMetrics_recordsRead,taskMetrics_outputMetrics_bytesWritten,taskMetrics_outputMetrics_recordsWritten,taskMetrics_shuffleReadMetrics_remoteBlocksFetched,taskMetrics_shuffleReadMetrics_localBlocksFetched,taskMetrics_shuffleReadMetrics_fetchWaitTime,taskMetrics_shuffleReadMetrics_remoteBytesRead,taskMetrics_shuffleReadMetrics_remoteBytesReadToDisk,taskMetrics_shuffleReadMetrics_localBytesRead,taskMetrics_shuffleReadMetrics_recordsRead,taskMetrics_shuffleReadMetrics_remoteReqsDuration,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_corruptMergedBlockChunks,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_mergedFetchFallbackCount,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_remoteMergedBlocksFetched,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_localMergedBlocksFetched,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_remoteMergedChunksFetched,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_localMergedChunksFetched,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_remoteMergedBytesRead,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_localMergedBytesRead,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_remoteMergedReqsDuration,taskMetrics_shuffleWriteMetrics_bytesWritten,taskMetrics_shuffleWriteMetrics_writeTime,taskMetrics_shuffleWriteMetrics_recordsWritten,schedulerDelay,gettingResultTime,stage_uid
1789,1748,0,1748,2024-06-07T20:56:20.227GMT,17,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],0,624000,8,1821000,4748,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5615,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8.0
664,623,0,623,2024-06-07T20:56:17.855GMT,5,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],1,935000,2,2179000,4791,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5897,999,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8.0
1033,992,0,992,2024-06-07T20:56:18.889GMT,64,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],3,1484000,7,2801000,4791,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5903,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,8.0
1288,1247,0,1247,2024-06-07T20:56:19.562GMT,7,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],0,604000,1,1250000,4748,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5941,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8.0
1710,1669,0,1669,2024-06-07T20:56:20.127GMT,10,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],5,873000,2,1054000,4791,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5941,999,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8.0
400,359,0,359,2024-06-07T20:56:17.103GMT,41,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],1,1126000,21,3387000,4834,4,0,0,0,0,0,0,0,0,0,10,0,0,0,5993,999,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,8.0
1197,1156,0,1156,2024-06-07T20:56:19.490GMT,7,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],0,713000,3,1859000,4748,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5995,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8.0
1891,1850,0,1850,2024-06-07T20:56:20.396GMT,8,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],0,562000,5,1659000,4748,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5597,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8.0
828,787,0,787,2024-06-07T20:56:18.309GMT,23,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],1,750000,19,3375000,4791,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5588,998,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8.0
960,919,0,919,2024-06-07T20:56:18.803GMT,6,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],0,759000,3,2073000,4748,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5931,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8.0
